date,tweet_id,content,username,retweets,likes,replies;;;
"2023-04-14 17:17:58+00:00,1646925778443984913,""El arte de la #FeriaDeAbril en el corazón de Fuenlabrada se arranca por sevillanas de mano del Grupo Alma Rociera, de la Casa Regional Andaluza de Fuenlabrada 👏👏👏 #FuenlabradaCiudadViva https://t.co/A3ujRSgS20"",AytoFuenlabrada,0,1,0";;;
"2023-04-14 16:27:32+00:00,1646913086811435009,""Pronto 🫶... Mesa organizada, os que estavam pendentes tudo regulado. Meu serviço todo feito 🫡 Consciência tranquila de nada deixado para trás.🫣🙌  Agora é aproveitar meus gloriosos dias de descanso pra mente hehe..🙏📿🧿  #FeriadeAbril #descansar 😍❤️"",Andressacaetan_,0,0,0";;;
2023-04-14 16:27:26+00:00,1646913060777459712,Interesante para los que piensan que en la #FeriaSevilla23 no se puede entrar en ninguna caseta #FeriadeAbril23 #FeriadeAbril,otrattwitera,0,0,0;;;
"2023-04-14 16:15:27+00:00,1646910046867972100,""Se acerca la fecha. Nuestra ciudad efímera se asoma. Y tu, ¿tienes ganas de Feria? #ganasdeferia #FeriadeAbril https://t.co/HZxTXgS8f3"",Feria_deAbril,20,135,3";;;
"2023-04-14 15:46:44+00:00,1646902819117580290,""✊🏽🐃 ¡Este domingo te esperamos en Sevilla!  ÚNETE para exigir una #FeriaDeAbril sin corridas de toros. ¡Por unas fiestas sin sangre!🩸  🗓Domingo 16 abril 2023 📍Plaza Nueva 1, Sevilla, España. ⏰️11:15 entrega material e indicaciones  ℹ️ https://t.co/LiAsafUz7C #FeriaSevilla23 https://t.co/ZMKVrHsXO6"",AnimaNaturalis,70,104,9";;;
2023-04-14 15:40:07+00:00,1646901152187920386,El barrio de Los Remedios decora sus balcones con letras de sevillanas para la Feria de Abril #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy,diariosevilla,0,3,0;;;
2023-04-14 15:04:04+00:00,1646892081850327041,¡Apúntate para disfrutar la Feria de Abril en el Club de Tenis Chamartín! Info: https://t.co/S505qWLus2  #ctch #feriadeabril 💃 https://t.co/joCXE4dLkT,tenischamartin,0,0,0;;;
2023-04-14 13:40:33+00:00,1646871063026909184,Me encanta la iniciativa!! 💃🏻 #yaHueleaFeria #FeriaDeAbril #Sevilla https://t.co/qmEU670e36,Macarron_I,0,3,0;;;
2023-04-14 13:09:01+00:00,1646863126095167490,Esta es la programación de la caseta municipal para la Feria de Abril 2023.  💃💃💃  #MairenadelAlcor #FeriadeMairena #FeriadeAbril #Feria #PorvinciadeSevilla #Andalucía #Flamenca #Volantes #Lunares #Rebujito #RecintoFerial #Sevillanas #Feria2023 https://t.co/Y3Kzit7Wu6,AytoMairenalcor,0,1,1;;;
"2023-04-14 12:57:27+00:00,1646860218620313600,""Quedan 9 días para la #FeriaDeAbril  Elige la chapa para tu hijo/a, sobrino/a, ahijado/a... en https://t.co/knYfkxZC2v  #FeriaDeSevilla #Feria #FeriaSevilla23 #GanasDeFeria #niños  #Flamenca #Flamenco #Sevilla #CuentaAtrás https://t.co/tFAIKIB1Ng"",latitaana,1,3,0";;;
2023-04-14 12:29:00+00:00,1646853055801901057,La demanda de trajes de flamenca crece un 125% los meses previos a la Feria de Abril  #flamenca #trajesdeflamenca #FeriadeAbril   https://t.co/ie6aMh508r https://t.co/ccLeBZRYZp,ZoccoZC,0,0,0;;;
2023-04-14 12:20:43+00:00,1646850971757150208,Este sábado estaré compartiendo con @gruposilviarea y mi buena amiga @silvireano18  Gracias por contar conmigo un año más 🙏 #guitarraflamenca #flamencoguitar #flamenco #guitar #guitarrista #guitarristaflamenco #elescorial #feriadeabril #madrid #gracias #agradecido https://t.co/sNtoZ7WT84,carlorgaz,0,1,0;;;
"2023-04-14 12:01:32+00:00,1646846146520788995,""💃 Ya huele a feria, que olé, ya huele a feria ♫  #LaSalmantina abastece de productos de gran calidad a numerosas casetas de la #FeriaDeAbril. 😋 Si estás interesado llama al 📞954 33 82 98 o visítanos.  https://t.co/3gwsg7mnjL #FeriaDeAbril2023 #Sevilla #Triana #LaBuhaira https://t.co/N8Q7Khcsd2"",La_Salmantina,1,1,0";;;
"2023-04-14 11:38:40+00:00,1646840390660546562,""@FrancoiseDrapi1 Avenida de #Canarias hoy """"avenida #feriadeabril"""" 🤣🤣🤣"",EnzoEros1,0,0,0";;;
"2023-04-14 11:28:33+00:00,1646837844177027073,""El @diariosevilla y su sección @wappissima nos han escogido para su artículo """"Dónde comprar los complementos para el traje de flamenca para la Feria de Abril"""" 😀 Nuestras flores no pasan desapercibidas 😉 https://t.co/uEHvHlxs2N  #feriadeabril #BlancoAzahar #floresdeflamenca https://t.co/rusUwhBA1F"",Es_BlancoAzahar,0,1,0";;;
"2023-04-14 11:18:00+00:00,1646835189589368833,""Tal día como hoy en la Maestranza de Sevilla el 14 de abril de 1997  José Miguel Arroyo """"Joselito"""" sale por la Puerta Del Principe y es llevado en volandas hasta su hotel.  🐂 González Sánchez-Dalp  #FeriaDeAbril https://t.co/3rofEbhGNU"",beatrice_marge,25,110,0";;;
"2023-04-14 11:17:58+00:00,1646835179971911680,""¡Así suena y luce la calle Asunción! Todo preparado para celebrar el 50 aniversario del traslado de la Feria al barrio de #LosRemedios, con las sevillanas como grandes protagonistas.  #FeriaSevilla23 #FeriadeAbril  @JuanC__Cabrera https://t.co/t1SXPEq8ms"",antoniomunozsev,25,63,16";;;
"2023-04-14 11:06:05+00:00,1646832190443909123,""Programación de la Feria de Abril en Vecindario (14 al 16 de abril): Música, talleres, baile, gastronomía... https://t.co/majVXLuHT1 #feriadeabril #tirajana #grancanaria #fiesta #canarias  #14deAbril"",GranCanariaTv,0,1,0";;;
"2023-04-14 11:03:59+00:00,1646831663752650752,""#FeriaDeAbril | Desde la empresa recuerdan que """"si abona en efectivo el billete, a partir de las 21:00 horas lleve el importe exacto"""". https://t.co/2z2GKNRvID"",AIONSur,0,0,0";;;
2023-04-14 10:36:24+00:00,1646824719172157440,💃En CleceVitam San Antonio no nos queremos perder ninguna fiesta y por eso estamos preparando ya la decoración para la #FeriadeAbril.  El primer taller que hemos realizado ha sido la elaboración de abanicos y nos han quedado muy andaluces.  ¡Ya huele a feria!  #ResidenciasClece https://t.co/17q1FEyMlN,RSSanAntonio,0,2,0;;;
2023-04-14 10:06:31+00:00,1646817201725267968,La #FeriaDeAbril è vicina e #Siviglia si sta preparando.   Scopri i migliori luoghi da visitare della città e goditi quest'atmosfera di festa.🎉  👉https://t.co/u3Zs2GBJK1  #VisitSpain #SpainUrban #SpainTraditions @sevillaciudad https://t.co/XVLCNy0InA,SpagnaInItalia,2,16,0;;;
2023-04-14 09:54:27+00:00,1646814162260049920,MEMIC: Después de 3 días de Feria 🥴 #feria #feriadeabril #fiesta #rostro #meme #sevilla #comedia #alcohol #humor https://t.co/zw7ywCN8xl,eduprapal,0,1,0;;;
2023-04-14 09:36:21+00:00,1646809607463993345,Tal día como hoy en la Maestranza de Sevilla el 14 de abril de 2001  José Tomás abrió la Puerta Del Principe con cuatro manoletinas apenas en el centro del ruedo....  🐂 Torrealta  #FeriadeAbril https://t.co/06SQUEWHAn,beatrice_marge,59,282,11;;;
2023-04-14 09:19:15+00:00,1646805306440032257,📷 La celebración del evento 𝐒𝐞𝐯𝐢𝐥𝐥𝐚 𝐂𝐚𝐩𝐢𝐭𝐚𝐥 𝐌𝐮𝐧𝐝𝐢𝐚𝐥 𝐝𝐞𝐥 𝐄𝐧𝐠𝐚𝐧𝐜𝐡𝐞 congregará a más de un centenar de coches de caballos los días 22 y 23 de abril 📷 https://t.co/Mw5wyoe3IS vía @SevillaActual   #joseleon #feriadesevilla #feriadeabril #sevilla,quediosreparta,0,0,0;;;
2023-04-14 08:15:11+00:00,1646789183795544065,La próxima #FeriadeAbril de #Sevilla lucirás radiante gracias a tu look 💃 #flamenco con nuestro #calzado de fabricación artesanal. Personaliza 🎨 tus zapatos y conviértete en la #flamenca más espectacular ✨con #Almoradux 👉 https://t.co/8RTkuwvmgq #espartos #cuñasdeesparto https://t.co/6JiQhTdmbB,AlmoraduxES,0,0,0;;;
"2023-04-14 08:02:10+00:00,1646785906374852609,""¡¡La tenemos en puertas!! Cita en #Dubai con la animadísima #FeriadeAbril del #Sevilles. Bañada en rebujito y envuelta en flamenco y bailoras, el sábado 29 de abril a las 20.00 horas. ¡¡Será una noche tremenda!! Aquí va todo lo que necesitas saber https://t.co/COeUs3V07g https://t.co/Ns4o4DxZYv"",elcorreo_ae,1,2,0";;;
2023-04-14 07:32:44+00:00,1646778499288506371,Ya se siente en el ambiente el espíritu de la Feria de Abril y #LosKioskos de #FloridaPark lucen un color especial…  Consulta en las stories y en destacados nuestros eventos Pre-Feria y disfruta ese flamenquito de ese que tanto te gusta 💃💖  #FeriaDeAbril #Madrid #ElRetiro https://t.co/HzVMsTfUkw,FloridaParkMAD,0,0,0;;;
2023-04-14 07:15:38+00:00,1646774194506440706,Quedan 9 días para la #FeriadeAbril  #GanasDeFeria #FeriaSevilla23   Chapas y espejos en https://t.co/xnvk3DmPnt https://t.co/edPwxpgX25,latitaana,1,3,0;;;
2023-04-14 06:20:07+00:00,1646760223422529539,Una buena planificación es la base del éxito. 🔥🔥 ¡¡¡FERIA on fire!!!  🔥🔥  #FeriaDeAbril  #Sevilla #SevillaHoy https://t.co/lEvvyTIj24,JavierZambrana_,0,0,0;;;
2023-04-14 06:10:37+00:00,1646757832606269440,A 9 días de la #FeriaSevilla23  #GanasDeFeria #FeriadeAbril https://t.co/2lQLpNcrxz,anamunozbravo,0,4,0;;;
2023-04-14 05:24:00+00:00,1646746101070848001,La desternillante oferta de un padre se Sevilla para conseguir niñera para la #FeriadeAbril 😂 https://t.co/rlC65UvaUs,windsurfero73,0,0,0;;;
"2023-04-14 00:08:21+00:00,1646666665298640897,""Coming up later this month is the famous April Fair in Seville, Spain. Read about it with your Spanish learners! Then get a FREE downloadable April Fair booklet at our website - Resources tab, Free Mini Lessons #langchat #aprilfair #FeriadeAbril #Spanish  https://t.co/4rYa6bU2lC"",spanishdebannet,0,3,0";;;
"2023-04-13 21:38:05+00:00,1646628851034775554,""Los caseteros no encuentran personal para la #FeriadeAbril  Los caseteros quieren pagar 3,3€/h. No hay más preguntas.  https://t.co/k4HX3Ttsr6 https://t.co/qblmvJlHsj"",jimolinaarroyo,24,64,1";;;
"2023-04-13 20:18:56+00:00,1646608931165294629,""Esta próxima #FeriadeAbril23 calienta motores a bordo de """"El Miarma"""", tu yate más sevillano 😉 Rebujito, jamón, queso y arte, ¡mucho arte! 💃🏻 https://t.co/9brXmIUR51 #FeriadeAbril #Feria #Sevilla #abril #Andalucia #ocio #Turismo #FiestasDePrimavera #FiestaPrimavera23 #SevillaHoy https://t.co/rB1pPKCsSv"",Funridesevilla,0,1,0";;;
2023-04-13 20:10:12+00:00,1646606733568102404,@EnganchesAND #realclubdeenganches #sevilla #FeriadeAbril #tradicion #Cultura #enganches #cochesdecaballos https://t.co/UW3zc0VJyS,Nico_Karmo,0,0,0;;;
2023-04-13 20:09:23+00:00,1646606528550518784,La #FeriadeAbril es también un sentimiento. https://t.co/5M06a6a6oi,carlogarcialara,2,22,0;;;
"2023-04-13 19:00:01+00:00,1646589071567867912,""Además, este SÁBADO 15 de abril a partir de las 12.00 horas, puedes celebrar la #FeriaDeAbril frente a la @AVLaUnion 💃  Habrá taller de flamenco y puesto asociativo a precios populares 😉  https://t.co/iDh7oKLq6h"",HortalezaPV,2,4,0";;;
2023-04-13 18:41:41+00:00,1646584456088616961,No hay nada como un rebujito para pasar una buena #FeriaDeAbril 😊,Daevisd,0,0,0;;;
"2023-04-13 18:26:12+00:00,1646580560695885831,""Éxito de la ‘Masterclass de sevillanas’con Aurora Muñoz en el Patio de nuestra sede de #Sevilla dentro del Ciclo #Preferia #FeriadeAbril #FeriadeAbril2023  Mañana, viernes 14 de abril, no te pierdas la 'Masterclass de bulerías' con el bailaor jerezano Fernando Jiménez. https://t.co/H3aBkqhpnp"",Cajasol,1,1,0";;;
"2023-04-13 17:58:04+00:00,1646573481113313282,""El 22 de Abril ven a bailar #sevillanas a la Feria de Abril que se celebrará en el Club de Campo Señorío de Zuasti con Angel Ocray y la bailaora Silvia García, profesora de flamenco y sevillanas de Le Bal. #feriadeabril https://t.co/NSrjRsgOdR"",escuelalebal,0,1,0";;;
"2023-04-13 17:57:19+00:00,1646573293359472718,""¿Sabías que el rebujito que se bebe en la Feria de #Sevilla se inventó en Inglaterra?, vía @abcdesevilla  https://t.co/CLuL0F6LFd #feriadeabril"",alebeneroso,0,0,0";;;
"2023-04-13 17:24:27+00:00,1646565021097263108,""Un sevillano pone un divertido anuncio buscando canguro para la Feria de Abril: """"Tendrás filetitos empanados"""" #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy"",diariosevilla,0,0,0";;;
"2023-04-13 17:07:53+00:00,1646560851292192769,""Aquí van 3 Pacos más… Fabricando más Macarenaa y Pacos 🚦💃🏻, pa los aseos 🚾 de las casetas de #FeriadeAbril #FeriadeAbril23 #FeriadeAbril2023 https://t.co/aElIdLXQ94"",MacarenayPaco,2,8,0";;;
"2023-04-13 17:00:02+00:00,1646558876450291729,""La conocida diseñadora @RocioPeraltaMF impartirá en el Patio de nuestra sede de #Sevilla una charla sobre ‘El arte de vestir bien de flamenca’ donde explicará cómo arreglarse y vestirse para ir a la #FeriadeAbril  📅 Lunes 17 de abril, a las 19.00 horas 🔖 Entrada libre. https://t.co/DXN7bUBv7o"",Cajasol,1,1,0";;;
"2023-04-13 16:50:35+00:00,1646556497931796498,""Fabricando más Macarenaa y Pacos 🚦💃🏻, pa los aseos 🚾 de las casetas de #FeriadeAbril #FeriadeAbril23 #FeriadeAbril2023 https://t.co/PgBPrWLikK"",MacarenayPaco,3,10,1";;;
"2023-04-13 16:47:00+00:00,1646555598962425860,""Cuenta atrás para la #FeriaDeAbril y mucha gente ultima detalles 💃  Desde encontrar canguro para la semana de feria, como es el caso de Manuel, con este anuncio tan original 👀  #ADirecto @MJFernandezP @canalsursevilla @canalsur https://t.co/Megfdyd8b8"",adirecto,3,2,1";;;
"2023-04-13 16:41:00+00:00,1646554085942755334,""Cuando te das cuenta que te tienes que poner a sacar ya de los arcones los trajes de flamenca, los complementos, ver que no te falte ninguno que haya que comprar a última hora... Y que ya vas tarde...👑💡👠💃🏻 #HistoriasDeLaCorte #FeriaDeAbril #FeriaDeAbril23 #FeriaSevilla23 https://t.co/6kI52XF4G0"",TheLadyMadden,0,5,0";;;
2023-04-13 15:13:17+00:00,1646532014282272773,I FERIA DE ABRIL 💃 El sábado 22 de abril tendrá lugar la I feria de Abril “a lo chellino” a partir de las 10:00h. en el paseo de #Chella con multitud de actos https://t.co/dZ4Cbxgm4T 🎊 ¡no te pierdas este planazo!  #LaCanalTerritorioturístico #FeriadeAbril #LaCanaldeNavarrés https://t.co/zTe7HLXqyL,lacanalturismo,2,3,0;;;
"2023-04-13 14:45:07+00:00,1646524923047972865,""La precariedad laboral en la Feria de Sevilla: """"Me quería pagar 3,3 euros la hora"""" #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy"",diariosevilla,0,2,1";;;
2023-04-13 14:24:00+00:00,1646519608831266823,La desternillante oferta de un padre se Sevilla para conseguir niñera para la #FeriadeAbril 😂 https://t.co/rlC65UvIK0,windsurfero73,0,0,0;;;
"2023-04-13 14:19:57+00:00,1646518588839436298,""Preparando nuestra #FeriadeAbril para el 21, 22 y 23 ... No queda ná. Este viernes noche, comenzaremos a poner de farolillos nuestra sede, y de paso, bailes, cantes, tapitas y buen rollo flamenco... #BurgosCultura Atentos al programa, lo compartiremos en los proximos días."",AndaluciaBurgos,1,2,0";;;
"2023-04-13 14:14:26+00:00,1646517203490213893,""La #FeriadeAbril llega a la Comunidad de Madrid que, durante tres días, tendrá actividades organizadas por la Casa Regional Andaluza en #Fuenlabrada   https://t.co/eSKiCBL78q  @AytoFuenlabrada @JavierAyalaO"",VidaDeMadrid,2,3,0";;;
"2023-04-13 13:44:56+00:00,1646509780390023168,""El próximo viernes 21 tenemos cita cultural en el Centro Cultural Dos de Mayo, celebraremos #LaNochedelosLibros y la #feriadeabril con el espectáculo Lorca es flamenco. + info en la imagen. #primaveracultural #culturafsaz #fuentelsazenpositivo #DiaInternacionalDelLibro #flamenco https://t.co/zUvsTZhcAM"",aytofuentelsaz,1,1,0";;;
2023-04-13 13:02:08+00:00,1646499009329078275,🐎💃 ¿Quieres dar un paseo a caballo y practicar para la #FeriaDeAbril?  ¡En La Herradura es posible! Consulta nuestras actividades y reserva tu favorita 👇  https://t.co/zNwIP455s0 https://t.co/lk1odvZ5Il,infoherradura,0,0,0;;;
"2023-04-13 12:51:55+00:00,1646496438010904576,""💃🏻 En nuestra particular Feria de Abril, contaremos con un espectáculo a cargo de la Escuela de Danza Carmen.  ¡Estas grandes profesionales traerán lo mejor del flamenco a Monte do Gozo!  ¡Baila con nosotros el próximo 22 de abril!   --  #feriadeabril #albergue #fiesta #santiago https://t.co/HaF3c8JuqT"",monte_do_gozo,0,1,0";;;
2023-04-13 12:01:55+00:00,1646483851596779521,#Lifestyle La #FeriadeAbril se da cita en la caseta de El Ancla del Lago.  👉 El #AncladelLago celebra la feria de abril con todo el sabor y la gracia de la feria sevillana.  https://t.co/nPuPjH8b6u,DirigentesDg,0,0,0;;;
2023-04-13 11:40:03+00:00,1646478349080965120,@ElenaLeonLa Qué ganas de #FeriadeAbril,JavierParradol,0,1,0;;;
2023-04-13 11:36:34+00:00,1646477473717145604,Mañana Viernes 14 estaremos @JavierAlbaA pinchando en una chillout #DJsesion en #Tarifa #Cadiz #Cai en #WavesBeachBar de 18 h en adelante para ir tomando un poquito de sol 🌞 pa la #FeriadeAbril estáis invitados! Sólo tenéis que decir la frase mágica: @MacarenayPaco #arteurbano https://t.co/NgBJQyPAAN,MacarenayPaco,3,6,2;;;
"2023-04-13 11:24:34+00:00,1646474454573129728,""""""Día Internacional del Beso"""" #besos #caballos #Sevilla #FeriadeAbril #vestidodecorto https://t.co/mPfAE8ntIf"",pedroldan777,0,1,0";;;
2023-04-13 11:24:08+00:00,1646474345483468801,La desternillante oferta de un padre se Sevilla para conseguir niñera para la #FeriadeAbril 😂 https://t.co/rlC65UvaUs,windsurfero73,0,0,0;;;
"2023-04-13 10:41:31+00:00,1646463621315063810,""De los creadores de """"Amigos con sillas en Campana o balcón en Cuesta del Rosario"""", llega...""""Amigos con caseta""""!  *Amigos: dícese de esas personas de las que solo tienes noticia cuando llega Semana Santa y Feria.Y después, si te he visto,no me acuerdo #FeriaSevilla23 #FeriaDeAbril https://t.co/8VKWSTUss4"",TheLadyMadden,0,0,0";;;
"2023-04-13 10:06:08+00:00,1646454715855585281,""María de León Castillejo, @marialeonstyle será la madrina de la XXXVII edición Exhibición de Enganches en la Plaza de la Maestranza  -del 21 al 23 de abril- cita destacada de la #FeriadeAbril. La sevillana tomará el testigo de su predecesora, Tana Rivera. https://t.co/VLar1cEohS"",LucreciaAldao,3,3,0";;;
2023-04-13 10:03:45+00:00,1646454116535750656,TALLER GRATUITO ¡YA HUELE A FERIA!  🗓15 de abril ⏰11.30 horas 📍 Oficina de Turismo  📲 Para participar hay que inscribirse en este enlace https://t.co/vehJGnQl1i  #MairenadelAlcor #CastillodeMairena #TallerenFamilia #FeriadeMairena #FeriadeAbril https://t.co/gm2KJqIQON,AytoMairenalcor,0,0,0;;;
"2023-04-13 10:03:40+00:00,1646454095446671360,""Vienes a la #feriadeabril #FeriaSevilla23 ??? te alojamos en el centro histórico #Sevilla #Apartamentos y #estudios con piscina, solárium, recepción 24 h, en un enclave único, un edificio de 1920 obra del reconocido arquitecto sevillano Anibál González https://t.co/QuagI319mO"",AquitaniaHomeST,0,1,0";;;
2023-04-13 09:25:41+00:00,1646444536506327040,¿Nos sabes cómo colocarte la flor para ir a la #Feriadeabril? En Academia Quesada nos encargamos de tu peinado para que no se te mueva ni un pelo y puedas disfrutar todo el día y la noche. https://t.co/6lsKwMeBab https://t.co/7kOS6KYPcG,AcademiaQuesada,0,0,0;;;
"2023-04-13 09:14:46+00:00,1646441787823726593,""O lo que es lo mismo """"No me toques las palmas que me conozco"""" Que ya solo faltan 10 días para la #FeriaDeAbril 💃🕺  #FeriaDeSevilla #FeriaSevilla23 #GanasDeFeria #Flamenca #Flamenco #Sevilla #CuentaAtrás https://t.co/ibYPZEHDww"",latitaana,1,3,0";;;
"2023-04-13 08:27:02+00:00,1646429777853554690,""Que dan agua para la #FeriadeAbril, pues bienvenida sea, que buena falta nos hace.  Que no hay Dana ni Noa que nos quiten las #GanasDeFeria  #Lluvia #FeriaSevilla23 https://t.co/vQhi0zIZHf"",latitaana,1,3,0";;;
"2023-04-13 08:25:45+00:00,1646429453268951043,""🆕 #TERTULIA DE #ENGCANCHES DE #TRADICIÓN 🗣️  👉🏼 Ya empiezan los #preparativos para la #FeriadeAbril, por lo que hoy, 📌 jueves 13 de abril a las 20:00 horas, se llevará a cabo una interesante tertulia, vía Zoom, sobre la #preparación para los #enganches de #feria. https://t.co/4OpnJXoSTR"",EnganchesAND,1,1,1";;;
"2023-04-13 07:20:53+00:00,1646413129545293824,""Quedan 10 días para la #FeriaDeAbril  Elige la chapa para tu hijo/a, sobrino/a, ahijado/a... en https://t.co/xnvk3DmPnt  #FeriaDeSevilla #Feria #FeriaSevilla23 #GanasDeFeria #niños  #Flamenca #Flamenco #Sevilla #CuentaAtrás https://t.co/XbAVZe7hli"",latitaana,2,3,0";;;
2023-04-13 07:17:21+00:00,1646412240130637824,💃🏿 👀 La Feria de Abril también se celebra aquí 👉🏿 En toda su intensidad y con 2 findes temáticos del 21 al 23 y del 28 al 30 de abril. 👁️ No olvides tu atuendo de feriante!!!  👉 🌐 https://t.co/AM5QINUDt1 o al ☎️ 964 46 90 06  #comunitatvalenciana #peñiscola #feriadeabril #ghp https://t.co/qWye4j4Ipz,GHotelPeniscola,0,0,0;;;
2023-04-12 21:53:05+00:00,1646270238147719168,Que la #FeriadeAbril caiga a final de mes es una salvajada,CunaoSinCotizar,0,1,0;;;
2023-04-12 20:01:20+00:00,1646242114907537409,Pues a nosotros tampoco!!! -Macarenaaa! Por si acaso… nosotros y tamos preparaos! 😜😂🌂🚦💃🏻☔️💧🌧️⛈️⚡️🌦️😜y también pal sol 🌞😎🌅 #FeriadeAbril #FeriadeAbril2023  Que no le falte de na a la Macarenaaa!!! @tiempoensevilla @jalfonsosuarez @Un_Shofe @ordoez_miguel @Sevquieremetro https://t.co/uI4Z37qWgz,MacarenayPaco,2,8,0;;;
2023-04-12 19:35:02+00:00,1646235496861794307,Ya empezamos con los envidiosos a querer desprestigiar la #FeriadeAbril 💃 … no se como os da la vida para tanto odio dentro. En fin… #vivasevilla,Con3rasMr,0,0,0;;;
2023-04-12 19:32:26+00:00,1646234841862504449,-Macarenaaa! Por si acaso… nosotros y tamos preparaos! 😜😂🌂🚦💃🏻☔️💧🌧️⛈️⚡️🌦️😜y también pal sol 🌞😎🌅 #FeriadeAbril #FeriadeAbril2023  Que no le falte de na a la Macarenaaa!!! https://t.co/B1zSHGmMvX,MacarenayPaco,3,10,1;;;
"2023-04-12 19:26:07+00:00,1646233252154187776,""El #tiempo para la #FeriadeAbril de #Sevilla 2023: no guardes el paraguas 🌂🚦💃🏻, te podría hacer falta https://t.co/CEzk5UrCRs vía @abcdesevilla @TeresadelBarco @Un_Shofe @jalfonsosuarez @ordoez_miguel @tiempoensevilla @genov_aurora @Feriade_Abril @Feria_deAbril @Feriadeabril2"",MacarenayPaco,2,7,2";;;
2023-04-12 18:50:24+00:00,1646224263500939264,Con la mirada puesta en la #FeriadeAbril y el recuerdo vivo todavía de la #SemanaSantaSevilla2023 Así estamos en muchas casas de #Sevillahoy estos días... Aquí me veis terminando de arreglarme el traje de flamenca y  de fondo @7TVSevilla en Campana #esoesasíN https://t.co/heXfFIxuD5,rosagarciacab,1,1,0;;;
"2023-04-12 18:27:31+00:00,1646218502892670978,""Durante tres días habrá en #Fuenlabrada actuaciones musicales, bailes, productos típicos andaluces y hasta una masterclass de sevillanas  #FeriadeAbril23 #FeriadeAbril https://t.co/WMNjB9AOOb"",telemadrid,0,1,0";;;
2023-04-12 18:24:11+00:00,1646217667949281280,Los preparativos de la Feria de Sevilla 2023 en fotos #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy,diariosevilla,0,1,0;;;
"2023-04-12 17:57:00+00:00,1646210824199979052,""#Turismo #Alicante 🕺💃 #fiestas #VegaBaja  Ya queda menos para la #FeriadeAbril de #Algorfa que se celebrará del día 28 al 30 😉 Haz hueco en tu #Agenda para disfrutar de toda la programación, que incluye #conciertos , espectáculos de danza y una exhibición 🐎 https://t.co/90A235EgZh"",res_esmeralda,0,0,0";;;
2023-04-12 17:32:11+00:00,1646204580882010112,Cuando es la noche del 'Alumbrao' de la Feria de Sevilla 2023 #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy,diariosevilla,0,1,0;;;
2023-04-12 17:18:37+00:00,1646201165200211978,¡Solo faltan 9 días para inaugurar la Feria! Son 50 ediciones y se merece un libro.  ¿Quieres conocerlo? Lo presentamos este viernes. Aquí tienes la invitación.  ¡Os esperamos! . #faltan9días #feriadeabrildecatalunya #FeriaDeAbril @FederacionFecac https://t.co/OJlQLyHm1k,feriabrilcat,1,1,0;;;
"2023-04-12 17:18:29+00:00,1646201133688406034,""@amaregar #FeriadeAbril #FeriaDeSevilla #Rocio y mierd4s varias os partís el pecho de falso fervor religioso, en realidad sois personitas depravadas que adoran el mal, no merecéis ni aire"",veronic_x,0,0,0";;;
"2023-04-12 17:12:12+00:00,1646199552796512257,""@MhefisT #FeriadeAbril #Rocio #Andalucia  mucho fervor religioso de pega a dios rogando y con el mazo dando paletos, catetos, analfabetos, embrutecidos"",veronic_x,0,0,0";;;
2023-04-12 16:54:37+00:00,1646195124555206656,Comenzamos la serie de tazas dedicadas a la Feria! @arsaytomart   #FeriadeAbril #Sevilla https://t.co/IiAh7522as,arsaytomart,1,3,0;;;
2023-04-12 16:41:22+00:00,1646191790226128905,La lluvia amenaza con marcar la primera parte del tiempo de la Feria de Abril de Sevilla #FeriadeAbril23 #FeriadeAbril #Sevilla #SevillaHoy,diariosevilla,2,47,25;;;
"2023-04-12 16:25:14+00:00,1646187731406540800,""¡La Feria de Abril llega a Hábitat Sella! Menú especial, tapeo, actuaciones en vivo de grupo rociero grupo de rumba y clases de baile. Ven vestido de sevillana y ¡participa en el sorteo de una cena gratis! ¡Te esperamos! #FeriaDeAbril #Zaragoza #Sevillanas https://t.co/4L4qFeqEMf"",HabitatSella,1,3,0";;;
"2023-04-12 16:09:34+00:00,1646183789188579329,""En estos días previo a la feria, pásate por nuestra tienda tenemos un amplio surtido en sartenes de todas las medidas, formas y para todo tipo de cocinas. https://t.co/kVF4OqpJsb #feriadesevilla #feriadeabril #compraentubarrio #pequeñocomercio #barrionervion #sartenes https://t.co/2OLIPvzvNx"",Isla_DelTesoro,0,0,0";;;
2023-04-12 15:11:39+00:00,1646169215508922369,Para claudicar Roma!!  #FeriaDeSevilla #FeriaDeAbril23 #FeriaDeAbril #FeriaSevilla23,MartinGS76,0,0,0;;;
"2023-04-12 14:27:24+00:00,1646158077077381120,""Yo bebo manzanilla, cedo mi parte  Los sevillanos nos beberemos 3,7 millones de cervezas durante la Feria de Sevilla https://t.co/D1vQ2MEDBD a través de @abcdesevilla  #FeriadeAbril"",Canvazmar,0,2,0";;;
